ticket_id,visitor_id,purchase_date,ticket_type,price,discount_pct,payment_method,valid_from,valid_until
283,1345,2024-05-26 17:51:11.604210,Promo,72.43,49,Card,2024-06-16,2024-06-19
284,731,2024-11-21 00:24:20.628109,Season,476.28,48,Mobile,2024-11-28,2025-06-21
285,795,2025-09-17 06:46:11.996503,Promo,40.99,42,Cash,2025-09-26,2025-09-29
286,1649,2024-06-03 05:39:26.853396,Multi-Day,186.83,33,Cash,2024-06-05,2024-06-08
287,133,2024-10-13 02:36:13.008440,Promo,53.29,18,Mobile,2024-10-23,2024-10-25
288,2131,2025-07-09 10:30:51.388892,Day,117.23,6,Mobile,2025-07-23,2025-07-23
289,2105,2025-04-19 02:58:59.612652,Promo,72.09,30,Cash,2025-04-29,2025-05-02
290,376,2024-06-11 18:52:33.697957,Season,472.81,17,Mobile,2024-07-02,2025-03-17
291,2397,2024-07-14 23:57:43.927344,Day,112.43,39,Cash,2024-08-05,2024-08-05
292,271,2024-11-01 12:21:11.713137,Day,90.67,13,Mobile,2024-11-19,2024-11-19
293,1507,2025-06-13 20:50:07.077166,Day,111.49,38,Card,2025-06-17,2025-06-17
294,2159,2024-01-03 09:15:40.952462,Season,321.62,35,Cash,2024-01-21,2024-12-11
295,76,2024-10-07 14:27:32.117730,Multi-Day,193.61,16,Card,2024-10-18,2024-10-22
296,1957,2024-03-08 15:55:30.673840,Promo,74.34,36,Mobile,2024-04-07,2024-04-09
297,1667,2025-02-16 14:52:10.235548,Day,88.9,43,Card,2025-02-21,2025-02-21
298,329,2024-11-24 21:21:05.112596,Day,112.66,8,Mobile,2024-11-24,2024-11-24
299,2170,2024-10-22 01:04:24.964396,Day,98.41,19,Card,2024-11-01,2024-11-01
300,41,2025-09-28 08:00:51.632488,Multi-Day,165.26,44,Card,2025-10-05,2025-10-08
301,1191,2024-12-28 04:50:11.886891,Multi-Day,189.77,27,Card,2025-01-19,2025-01-26
302,2327,2024-03-17 23:54:03.619607,Season,345.52,49,Cash,2024-04-06,2025-01-22
303,2057,2024-12-11 04:33:52.134176,Multi-Day,151.18,19,Card,2024-12-19,2024-12-23
304,13,2025-06-28 13:29:59.382163,Promo,47.73,40,Mobile,2025-07-02,2025-07-05
305,924,2024-03-04 07:42:36.638746,Season,365.65,35,Mobile,2024-03-27,2024-12-16
306,1843,2025-06-29 08:28:57.180762,Season,472.87,26,Cash,2025-07-27,2026-05-25
307,1233,2024-03-11 20:06:34.659885,Promo,78.68,7,Cash,2024-03-25,2024-03-27
308,1215,2024-09-13 13:39:16.561804,Promo,51.16,31,Mobile,2024-09-24,2024-09-26
309,653,2025-05-04 01:45:48.156029,Promo,65.66,0,Card,2025-05-19,2025-05-22
310,1704,2025-04-25 05:36:30.060477,Season,379.94,16,Mobile,2025-04-28,2025-12-08
311,621,2025-05-30 14:22:36.286775,Season,496.23,8,Cash,2025-06-19,2026-05-20
312,1963,2024-05-31 12:35:35.183686,Season,407.24,19,Cash,2024-06-02,2025-02-08
313,1646,2024-10-10 05:00:51.418638,Promo,77.57,44,Mobile,2024-11-06,2024-11-07
314,2244,2023-11-26 18:08:29.157415,Promo,44.61,31,Card,2023-12-24,2023-12-27
315,417,2024-04-16 18:55:33.643617,Day,118.82,1,Card,2024-04-22,2024-04-22
316,664,2024-11-19 11:09:01.556594,Multi-Day,158.93,31,Cash,2024-11-27,2024-12-04
317,1779,2025-03-10 23:53:38.914179,Day,118.5,44,Mobile,2025-04-07,2025-04-07
318,1380,2025-10-13 02:22:51.047515,Promo,50.62,8,Mobile,2025-11-02,2025-11-03
319,148,2023-12-20 02:10:42.440643,Season,321.68,29,Cash,2024-01-12,2024-07-29
320,2046,2024-09-03 10:48:26.156976,Promo,57.38,19,Mobile,2024-10-01,2024-10-02
321,1389,2025-05-02 09:09:24.186711,Multi-Day,186.43,37,Cash,2025-05-29,2025-06-04
322,2412,2024-12-26 00:09:05.885316,Day,92.55,0,Card,2025-01-15,2025-01-15
323,1726,2023-12-03 12:27:29.716528,Day,104.25,4,Card,2023-12-03,2023-12-03
324,402,2024-04-20 17:21:08.535108,Season,402.28,34,Mobile,2024-05-16,2025-04-09
325,1516,2025-04-12 11:31:58.415787,Day,95.41,35,Card,2025-04-30,2025-04-30
326,2032,2025-10-29 07:07:56.149134,Day,103.06,0,Card,2025-11-10,2025-11-10
327,229,2024-09-13 20:03:35.069228,Promo,50.19,13,Cash,2024-10-07,2024-10-10
328,1599,2024-07-05 21:33:27.303051,Day,108.35,8,Cash,2024-07-11,2024-07-11
329,268,2024-11-04 07:45:30.332232,Day,80.07,29,Mobile,2024-12-03,2024-12-03
330,1429,2025-08-21 20:37:57.528812,Day,117.02,23,Cash,2025-08-22,2025-08-22
331,1817,2025-07-29 14:56:44.637907,Season,407.69,3,Mobile,2025-08-15,2026-04-18
332,1035,2025-03-04 01:31:04.689693,Season,443.89,49,Mobile,2025-03-21,2026-02-02
333,1344,2024-03-10 04:07:19.651058,Promo,69.68,13,Cash,2024-03-25,2024-03-28
334,126,2025-01-24 02:55:44.845603,Day,106.83,24,Card,2025-02-17,2025-02-17
335,2354,2024-04-13 03:54:16.658171,Season,372.84,3,Card,2024-04-17,2025-01-15
336,1726,2024-02-23 17:50:41.171169,Season,313.99,24,Card,2024-03-06,2024-10-29
337,1113,2024-03-31 23:10:50.933494,Promo,66.57,9,Card,2024-04-28,2024-05-01
338,1376,2025-06-03 21:05:20.204735,Multi-Day,166.51,34,Mobile,2025-06-26,2025-06-30
339,689,2024-06-04 10:20:39.071962,Day,92.56,6,Card,2024-06-08,2024-06-08
340,1281,2025-01-05 03:36:12.132887,Season,469.6,41,Mobile,2025-01-19,2025-11-23
341,1233,2024-08-15 07:16:40.677067,Promo,68.79,12,Cash,2024-08-31,2024-09-01
342,281,2025-11-12 09:01:53.112075,Promo,52.01,3,Cash,2025-11-24,2025-11-26
343,443,2025-03-30 13:02:13.133924,Promo,52.37,49,Mobile,2025-04-15,2025-04-16
344,1864,2024-06-09 22:35:29.337427,Season,381.68,42,Card,2024-06-30,2025-02-26
345,837,2025-07-29 20:55:25.247178,Day,96.1,35,Mobile,2025-08-25,2025-08-25
346,389,2025-06-25 19:35:11.950535,Multi-Day,164.78,13,Card,2025-07-25,2025-07-31
347,617,2024-01-26 15:51:10.115367,Day,85.09,17,Card,2024-02-16,2024-02-16
348,147,2025-02-08 16:03:06.696101,Promo,56.82,7,Mobile,2025-02-13,2025-02-16
349,521,2025-11-08 02:03:27.873824,Promo,77.61,31,Mobile,2025-11-12,2025-11-14
350,630,2025-01-04 22:44:29.848244,Multi-Day,183.87,26,Card,2025-01-09,2025-01-12
351,2482,2024-06-03 20:01:26.835644,Day,116.11,41,Mobile,2024-06-21,2024-06-21
352,2192,2023-12-10 04:41:51.109672,Promo,64.62,36,Card,2024-01-09,2024-01-12
353,289,2024-10-11 23:51:17.322753,Promo,52.04,22,Mobile,2024-11-01,2024-11-02
354,1410,2025-10-05 09:38:52.361798,Day,101.92,6,Cash,2025-10-28,2025-10-28
355,14,2024-02-20 07:18:40.871874,Promo,40.02,11,Card,2024-03-14,2024-03-16
356,257,2023-11-26 15:46:26.328338,Day,91.48,24,Cash,2023-12-26,2023-12-26
357,1722,2024-12-05 08:07:11.486839,Promo,57.2,2,Mobile,2024-12-16,2024-12-17
358,1424,2025-05-07 06:27:32.654440,Day,103.2,25,Cash,2025-05-14,2025-05-14
359,1231,2024-09-13 01:57:33.714370,Multi-Day,182.74,3,Mobile,2024-10-07,2024-10-12
360,858,2025-08-23 12:32:00.928778,Promo,58.6,41,Card,2025-08-30,2025-08-31
361,1196,2024-02-08 19:45:15.208598,Multi-Day,172.11,35,Mobile,2024-02-16,2024-02-20
362,464,2024-03-29 07:13:48.728286,Promo,48.55,14,Mobile,2024-04-05,2024-04-06
363,270,2024-11-09 20:42:24.341949,Promo,58.93,31,Card,2024-11-30,2024-12-01
364,1245,2025-03-13 11:17:42.359478,Season,480.24,28,Mobile,2025-03-29,2025-12-26
365,1207,2025-05-07 16:58:45.284355,Day,111.84,9,Card,2025-05-19,2025-05-19
366,72,2024-01-04 19:32:11.213573,Multi-Day,158.48,20,Mobile,2024-01-19,2024-01-24
367,1307,2025-07-21 12:24:45.842104,Multi-Day,154.24,15,Card,2025-08-18,2025-08-20
368,2122,2024-01-07 07:07:23.465611,Multi-Day,175.77,46,Cash,2024-01-08,2024-01-15
369,2403,2024-05-08 20:16:13.629436,Day,105.32,18,Mobile,2024-05-18,2024-05-18
370,1751,2024-09-30 19:02:27.448706,Season,367.04,28,Mobile,2024-10-03,2025-09-28
371,497,2024-12-29 19:39:36.519456,Multi-Day,190.92,50,Mobile,2025-01-28,2025-02-03
372,988,2024-08-24 01:58:48.090734,Day,110.05,17,Card,2024-09-13,2024-09-13
373,910,2024-10-13 22:09:05.199341,Promo,66.91,43,Mobile,2024-11-08,2024-11-10
374,373,2024-08-28 16:39:14.541248,Multi-Day,161.23,15,Card,2024-09-23,2024-09-30
375,362,2025-04-19 08:28:12.143350,Multi-Day,159.96,0,Mobile,2025-04-27,2025-05-03
376,2141,2025-03-12 22:11:53.953129,Season,304.89,47,Cash,2025-03-29,2026-02-17
377,1345,2024-06-27 04:18:24.449630,Multi-Day,162.24,1,Mobile,2024-07-02,2024-07-07
378,324,2024-01-25 13:30:52.381623,Multi-Day,173.76,14,Cash,2024-02-14,2024-02-19
379,2432,2024-01-04 00:10:03.968390,Promo,73.99,38,Card,2024-01-15,2024-01-18
380,575,2025-11-06 03:28:47.334233,Day,82.91,27,Cash,2025-11-26,2025-11-26
381,736,2024-01-31 15:51:49.566033,Day,96.58,0,Mobile,2024-02-28,2024-02-28
382,2394,2025-10-02 01:14:48.976386,Season,425.95,4,Mobile,2025-10-28,2026-05-15
383,1216,2025-01-15 08:58:48.368608,Promo,47.78,41,Card,2025-01-31,2025-02-02
384,1696,2023-11-26 04:01:11.338960,Day,107.85,21,Mobile,2023-12-08,2023-12-08
385,1908,2025-04-02 11:43:01.309569,Promo,59.78,35,Mobile,2025-05-01,2025-05-02
386,719,2024-01-02 00:38:54.361441,Day,89.76,45,Card,2024-01-18,2024-01-18
387,781,2024-02-11 06:40:59.666876,Promo,66.24,12,Card,2024-02-23,2024-02-25
388,1020,2025-01-04 03:28:39.575199,Season,301.11,0,Cash,2025-01-30,2025-10-25
389,1404,2024-08-16 03:32:51.164615,Multi-Day,187.55,15,Card,2024-08-31,2024-09-05
390,1427,2025-05-09 03:41:49.876916,Season,454.01,40,Mobile,2025-06-06,2026-05-06
391,664,2023-12-04 10:17:28.842130,Day,84.26,21,Card,2023-12-04,2023-12-04
392,1773,2023-12-30 21:17:47.742103,Season,385.03,31,Mobile,2024-01-15,2024-08-17
393,11,2024-08-05 20:25:35.759937,Multi-Day,158.79,15,Cash,2024-08-19,2024-08-22
394,2235,2024-06-23 19:31:21.852766,Season,491.59,50,Card,2024-06-30,2025-01-15
395,1039,2024-11-05 11:53:00.507110,Day,100.72,14,Mobile,2024-11-21,2024-11-21
396,2459,2025-04-09 15:16:21.065267,Day,82.01,45,Card,2025-04-29,2025-04-29
397,585,2025-10-04 21:52:41.717164,Season,349.84,41,Card,2025-10-12,2026-06-03
398,1076,2024-05-11 10:32:53.656881,Multi-Day,192.42,11,Card,2024-05-15,2024-05-18
399,1375,2025-04-07 03:42:26.664839,Season,391.29,0,Card,2025-04-12,2026-01-09
400,1452,2024-04-02 00:08:48.537913,Multi-Day,190.07,16,Cash,2024-04-21,2024-04-28
401,1855,2024-01-24 14:13:42.975028,Promo,66.7,40,Mobile,2024-02-19,2024-02-20
402,1790,2025-11-17 07:44:25.946838,Multi-Day,199.39,50,Card,2025-12-08,2025-12-11
403,743,2024-03-30 11:14:14.274443,Promo,63.82,49,Mobile,2024-04-12,2024-04-14
404,1777,2025-09-13 16:34:16.615113,Season,490.01,27,Cash,2025-10-06,2026-05-03
405,204,2024-11-03 09:17:46.634623,Multi-Day,194.57,6,Mobile,2024-11-18,2024-11-25
406,1077,2025-09-16 01:27:28.944169,Promo,64.51,8,Mobile,2025-10-01,2025-10-03
407,974,2025-06-24 21:43:56.303781,Promo,68.77,21,Cash,2025-06-30,2025-07-03
408,1399,2024-11-05 08:39:13.721368,Promo,60.19,25,Card,2024-11-10,2024-11-13
409,1866,2025-03-13 03:33:03.874310,Day,113.22,11,Mobile,2025-04-08,2025-04-08
410,1300,2025-04-01 03:21:47.235011,Season,409.57,6,Mobile,2025-04-14,2025-10-16
411,1055,2025-03-17 04:26:48.296887,Promo,75.89,45,Card,2025-03-24,2025-03-25
412,1159,2025-08-14 16:04:05.105327,Multi-Day,187.18,46,Card,2025-08-18,2025-08-24
413,105,2024-07-26 10:42:59.590925,Promo,58.99,14,Mobile,2024-08-13,2024-08-14
414,253,2024-05-11 17:59:16.056982,Day,90.37,37,Cash,2024-05-15,2024-05-15
415,295,2025-02-05 04:13:59.885083,Season,349.45,20,Card,2025-02-25,2026-01-02
416,1182,2024-07-17 08:12:49.788513,Day,105.51,13,Card,2024-07-18,2024-07-18
417,549,2025-08-19 18:13:37.775184,Day,110.63,1,Cash,2025-09-16,2025-09-16
418,1778,2025-11-15 20:49:13.915455,Day,100.85,7,Mobile,2025-12-03,2025-12-03
419,299,2025-05-24 23:03:48.883549,Multi-Day,181.34,44,Card,2025-05-28,2025-05-30
420,1749,2024-05-29 12:22:04.338391,Season,354.92,5,Mobile,2024-06-03,2025-02-04
421,1844,2025-06-02 15:51:53.449250,Season,315.5,36,Mobile,2025-07-01,2026-02-12
422,101,2024-08-04 18:43:32.375211,Multi-Day,164.29,36,Mobile,2024-08-20,2024-08-25
423,2380,2024-08-31 19:28:39.213932,Season,354.34,32,Cash,2024-09-19,2025-08-09
424,1775,2025-04-03 21:16:50.835235,Day,92.79,40,Mobile,2025-04-23,2025-04-23
425,2441,2025-02-17 03:16:51.103451,Season,408.03,5,Mobile,2025-02-17,2026-02-16
426,874,2025-05-20 10:57:39.291372,Multi-Day,156.92,25,Card,2025-06-12,2025-06-19
427,2429,2025-03-28 03:10:51.956075,Day,89.25,38,Card,2025-04-23,2025-04-23
428,92,2024-03-25 19:22:12.331412,Multi-Day,184.7,40,Cash,2024-04-03,2024-04-05
429,447,2024-06-18 03:13:50.302484,Promo,68.26,36,Cash,2024-06-24,2024-06-26
430,109,2024-09-16 01:23:41.341580,Day,82.57,13,Card,2024-10-05,2024-10-05
431,317,2024-02-16 07:03:18.640157,Day,96.3,36,Card,2024-03-02,2024-03-02
432,1836,2025-06-16 03:34:12.778158,Season,408.52,7,Cash,2025-07-13,2026-05-12
433,1944,2024-04-27 23:13:40.266896,Day,96.63,38,Mobile,2024-05-02,2024-05-02
434,1459,2024-06-25 18:08:26.623279,Multi-Day,160.34,12,Cash,2024-07-02,2024-07-07
435,442,2025-10-12 20:16:39.970191,Season,384.03,12,Mobile,2025-10-31,2026-06-04
436,2266,2025-06-22 05:45:47.274790,Promo,76.19,39,Card,2025-07-17,2025-07-20
437,1246,2025-08-07 20:59:21.550388,Multi-Day,179.2,42,Card,2025-09-02,2025-09-05
438,1552,2024-02-01 15:04:33.563740,Promo,67.82,27,Card,2024-02-20,2024-02-23
439,278,2025-09-11 09:24:11.221264,Promo,74.27,17,Mobile,2025-09-27,2025-09-29
440,569,2024-04-10 18:53:42.638819,Promo,70.62,18,Cash,2024-04-15,2024-04-18
441,1010,2024-10-25 13:37:10.337135,Day,95.22,37,Mobile,2024-11-15,2024-11-15
442,839,2025-06-17 21:54:18.806031,Multi-Day,150.29,31,Cash,2025-06-27,2025-07-02
443,1608,2025-02-15 00:07:05.717625,Multi-Day,167.59,21,Cash,2025-03-06,2025-03-12
444,30,2024-05-11 12:45:16.373325,Day,110.14,1,Cash,2024-05-13,2024-05-13
445,2407,2024-10-15 00:30:03.950411,Season,470.69,12,Card,2024-10-22,2025-07-25
446,1943,2024-09-30 03:16:15.024853,Promo,78.14,22,Cash,2024-10-12,2024-10-13
447,2134,2025-05-27 11:07:28.024072,Multi-Day,170.95,24,Card,2025-05-30,2025-06-01
448,1258,2025-05-20 03:18:01.067399,Day,109.9,27,Cash,2025-05-26,2025-05-26
449,2361,2025-06-10 22:56:03.260724,Promo,61.85,10,Cash,2025-06-26,2025-06-29
450,365,2025-04-10 02:39:04.652106,Season,420.65,32,Card,2025-05-01,2026-02-12
451,1801,2024-10-17 07:41:28.150151,Season,344.11,23,Card,2024-11-12,2025-06-18
452,1823,2024-12-19 07:23:46.100438,Promo,48.78,1,Mobile,2025-01-07,2025-01-08
453,1863,2025-05-21 14:03:18.589468,Season,387.17,29,Cash,2025-05-26,2026-03-23
454,905,2025-09-13 04:07:18.407805,Multi-Day,151.45,16,Card,2025-10-11,2025-10-17
455,698,2025-06-07 19:10:46.318854,Multi-Day,166.81,39,Mobile,2025-06-26,2025-06-28
456,2179,2023-11-29 07:15:47.554819,Multi-Day,183.96,33,Mobile,2023-12-27,2024-01-02
457,1856,2024-12-16 20:12:05.505939,Season,380.86,37,Card,2025-01-01,2025-07-30
458,351,2024-08-02 13:24:07.104240,Multi-Day,158.25,21,Cash,2024-08-04,2024-08-09
459,180,2025-06-07 13:54:39.836305,Day,98.7,4,Mobile,2025-06-28,2025-06-28
460,1504,2025-07-07 21:12:50.462618,Multi-Day,156.38,47,Cash,2025-07-11,2025-07-17
461,1187,2024-10-24 23:56:19.286173,Multi-Day,181.11,39,Cash,2024-11-10,2024-11-12
462,1807,2025-02-04 20:37:20.194041,Season,305.39,50,Mobile,2025-03-04,2026-02-20
463,774,2023-12-29 16:35:07.540218,Multi-Day,169.7,15,Card,2024-01-18,2024-01-23
464,510,2024-08-16 21:56:00.993364,Promo,62.58,12,Cash,2024-09-01,2024-09-03
465,365,2024-06-30 12:57:56.557683,Day,81.08,25,Card,2024-07-11,2024-07-11
466,353,2025-05-07 00:26:37.993546,Season,428.55,30,Mobile,2025-06-03,2025-12-11
467,1107,2024-12-06 15:12:47.023040,Day,85.43,38,Cash,2024-12-28,2024-12-28
468,1249,2024-01-22 08:29:03.103642,Promo,58.47,47,Card,2024-02-07,2024-02-09
469,412,2024-06-11 23:52:43.578341,Season,310.06,22,Card,2024-06-18,2025-04-17
470,735,2025-02-14 18:14:32.258615,Season,375.82,47,Cash,2025-03-11,2025-12-13
471,118,2024-12-06 02:53:41.115690,Multi-Day,160.58,11,Card,2024-12-17,2024-12-23
472,482,2024-04-28 03:36:10.448916,Day,93.07,13,Card,2024-05-23,2024-05-23
473,192,2025-07-16 00:36:41.520420,Promo,70.45,17,Mobile,2025-08-08,2025-08-11
474,107,2024-07-29 02:36:09.720774,Promo,55.17,26,Mobile,2024-08-16,2024-08-17
475,382,2024-09-13 08:38:40.673790,Season,450.4,27,Card,2024-09-26,2025-04-28
476,783,2024-06-19 13:35:02.599080,Multi-Day,191.6,17,Card,2024-06-27,2024-07-02
477,2438,2023-12-28 17:55:10.517795,Season,350.45,15,Cash,2024-01-21,2024-09-16
478,244,2024-08-11 07:17:11.603390,Season,316.38,15,Mobile,2024-09-09,2025-03-29
479,468,2024-05-30 07:24:35.502695,Season,303.88,12,Cash,2024-06-08,2025-05-07
480,866,2024-07-24 05:04:31.486790,Season,407.88,28,Card,2024-08-21,2025-07-06
481,1562,2025-01-11 04:53:50.256222,Promo,80.0,8,Cash,2025-01-24,2025-01-26
482,1234,2025-01-20 10:01:26.402128,Promo,54.0,25,Card,2025-01-26,2025-01-27
483,604,2024-10-09 14:41:52.227207,Season,430.03,27,Mobile,2024-10-31,2025-04-30
484,1661,2024-04-07 03:21:01.256520,Season,456.25,40,Mobile,2024-04-25,2025-03-04
485,1097,2024-08-24 17:39:54.996026,Multi-Day,182.59,12,Card,2024-08-27,2024-09-02
486,2016,2024-05-21 13:04:38.697481,Season,450.85,35,Mobile,2024-05-21,2025-02-21
487,1659,2024-03-10 21:51:02.014644,Promo,77.98,8,Card,2024-03-30,2024-03-31
488,1734,2024-10-13 00:01:46.940889,Day,87.97,46,Cash,2024-11-04,2024-11-04
489,1614,2025-01-30 08:21:35.136328,Promo,40.82,13,Card,2025-02-24,2025-02-26
490,860,2024-02-04 17:37:59.495161,Multi-Day,157.62,50,Cash,2024-02-17,2024-02-21
491,1880,2024-02-18 21:19:29.186001,Promo,45.05,11,Card,2024-02-21,2024-02-22
492,1277,2025-04-13 13:49:33.187915,Day,106.78,31,Mobile,2025-04-26,2025-04-26
493,13,2024-01-06 05:31:09.299401,Season,412.79,37,Card,2024-01-26,2024-12-20
494,2347,2025-04-20 15:04:14.959207,Day,88.72,2,Card,2025-04-28,2025-04-28
495,1100,2024-08-23 07:39:59.803073,Season,439.89,15,Card,2024-08-31,2025-07-14
496,1075,2025-04-14 16:13:47.289034,Season,453.38,19,Mobile,2025-04-27,2026-03-17
497,787,2024-01-16 11:57:55.995375,Promo,46.71,31,Card,2024-01-27,2024-01-30
498,149,2024-12-19 18:56:25.685825,Promo,64.29,22,Mobile,2024-12-27,2024-12-30
499,1755,2024-09-20 08:40:26.499009,Promo,69.92,16,Card,2024-10-02,2024-10-03
500,2170,2024-09-30 12:46:11.840288,Multi-Day,155.73,15,Cash,2024-10-13,2024-10-19
501,1304,2024-12-03 07:48:09.401432,Promo,72.77,37,Card,2024-12-28,2024-12-31
502,1180,2025-01-03 03:34:27.709573,Multi-Day,198.24,7,Cash,2025-01-18,2025-01-21
503,2424,2025-11-21 11:45:06.421280,Promo,44.32,18,Mobile,2025-12-02,2025-12-05
504,82,2024-07-17 11:59:48.628220,Season,305.14,29,Mobile,2024-08-03,2025-06-02
505,492,2024-05-06 03:09:35.366441,Multi-Day,165.6,33,Card,2024-05-14,2024-05-18
506,2404,2024-03-25 22:32:49.797282,Day,107.09,13,Mobile,2024-04-12,2024-04-12
507,2026,2024-05-21 00:23:56.502997,Multi-Day,197.91,21,Card,2024-06-01,2024-06-08
508,925,2025-07-21 07:54:09.198987,Multi-Day,169.83,43,Mobile,2025-08-02,2025-08-09
509,1297,2024-09-21 14:18:27.220040,Day,108.6,16,Cash,2024-09-25,2024-09-25
510,1604,2024-11-24 20:35:48.985431,Multi-Day,153.8,14,Mobile,2024-12-21,2024-12-28
511,1597,2024-04-26 20:10:05.512333,Season,438.12,49,Cash,2024-04-29,2024-12-23
512,123,2025-07-15 11:25:03.986438,Promo,65.09,47,Card,2025-07-29,2025-08-01
513,708,2024-10-22 04:34:08.454795,Day,84.08,31,Card,2024-11-21,2024-11-21
514,2378,2025-04-15 17:53:57.339222,Promo,70.9,12,Card,2025-04-20,2025-04-21
515,991,2025-03-14 21:48:43.714187,Season,470.06,20,Cash,2025-03-20,2026-01-24
516,2371,2025-04-14 19:42:24.194008,Day,104.02,48,Card,2025-04-26,2025-04-26
517,2041,2025-08-08 08:05:48.317721,Promo,44.84,39,Card,2025-09-02,2025-09-04
518,2481,2023-12-01 20:51:25.449602,Promo,79.35,32,Cash,2023-12-26,2023-12-29
519,710,2025-06-02 03:10:24.184107,Season,456.53,26,Mobile,2025-06-21,2026-06-14
520,794,2025-09-01 16:00:32.697523,Promo,53.89,34,Card,2025-09-22,2025-09-25
521,712,2024-03-12 16:35:31.109363,Season,385.68,15,Mobile,2024-03-13,2024-10-20
522,1718,2025-08-13 10:49:05.921262,Multi-Day,168.53,27,Mobile,2025-08-25,2025-09-01
523,257,2024-06-06 00:41:20.378705,Season,401.19,33,Card,2024-06-06,2024-12-26
524,1213,2024-08-04 12:00:40.223459,Multi-Day,167.06,46,Card,2024-08-30,2024-09-02
525,871,2025-11-01 07:08:54.232981,Day,113.98,0,Cash,2025-11-16,2025-11-16
526,1732,2024-11-21 09:33:06.778466,Promo,72.89,40,Cash,2024-12-20,2024-12-23
527,809,2025-10-06 11:19:23.603093,Season,321.11,47,Card,2025-10-19,2026-05-09
528,271,2023-12-02 02:46:29.624612,Season,492.16,30,Mobile,2023-12-04,2024-08-07
529,1544,2025-08-08 10:33:47.889115,Promo,65.42,35,Cash,2025-08-15,2025-08-17
530,550,2024-06-29 05:59:28.022187,Promo,73.15,43,Cash,2024-07-01,2024-07-04
531,1138,2025-07-20 22:49:10.821415,Day,108.29,32,Card,2025-07-21,2025-07-21
532,568,2025-07-18 07:46:32.293625,Day,97.42,32,Card,2025-08-10,2025-08-10
533,359,2024-12-07 05:45:48.101698,Season,446.76,38,Card,2024-12-19,2025-09-27
534,1674,2025-09-01 09:22:09.955544,Day,118.62,17,Card,2025-09-20,2025-09-20
535,1638,2024-11-13 07:35:54.131256,Multi-Day,163.5,22,Cash,2024-12-03,2024-12-09
536,1358,2025-06-25 17:30:44.182996,Day,112.33,22,Cash,2025-07-04,2025-07-04
537,1713,2025-08-17 20:35:14.526720,Day,101.53,14,Cash,2025-09-08,2025-09-08
538,1363,2025-05-03 03:08:15.242386,Season,396.7,25,Mobile,2025-06-02,2026-04-30
539,798,2024-03-07 15:52:20.338511,Multi-Day,171.78,29,Cash,2024-03-08,2024-03-11
540,1285,2024-01-11 16:38:18.486914,Day,109.24,24,Cash,2024-01-31,2024-01-31
541,887,2025-06-01 15:33:01.657861,Multi-Day,163.42,44,Card,2025-06-16,2025-06-21
542,1759,2024-06-18 14:21:28.132335,Multi-Day,192.59,15,Cash,2024-06-18,2024-06-21
543,1223,2025-11-04 04:07:39.288897,Multi-Day,191.54,38,Cash,2025-12-01,2025-12-08
544,2259,2024-05-30 05:32:06.629622,Promo,43.47,47,Cash,2024-06-28,2024-07-01
545,287,2025-05-10 20:32:20.501761,Promo,75.27,44,Card,2025-05-19,2025-05-20
546,1716,2024-06-17 05:30:33.873091,Promo,49.75,13,Cash,2024-06-18,2024-06-21
547,1786,2024-07-05 11:37:07.546279,Promo,58.59,16,Cash,2024-07-21,2024-07-24
548,743,2023-11-29 09:23:22.815656,Season,422.07,11,Mobile,2023-12-21,2024-08-16
549,1506,2024-04-01 04:31:11.641613,Day,95.16,28,Mobile,2024-04-20,2024-04-20
550,2041,2024-05-24 18:31:02.698915,Promo,41.15,31,Mobile,2024-05-29,2024-06-01
551,1047,2024-10-23 10:28:59.413909,Season,470.19,23,Mobile,2024-10-24,2025-07-23
552,296,2024-02-09 11:54:23.067025,Day,87.27,12,Card,2024-02-16,2024-02-16
553,2054,2025-05-05 04:07:59.408763,Promo,48.48,19,Mobile,2025-05-25,2025-05-26
554,681,2025-09-26 13:27:41.473875,Day,111.91,14,Cash,2025-10-01,2025-10-01
555,1892,2025-04-06 19:12:49.176533,Promo,53.61,3,Mobile,2025-04-08,2025-04-10
556,795,2025-11-15 01:35:35.825695,Season,476.06,33,Card,2025-12-09,2026-09-17
557,203,2025-08-28 21:25:04.723582,Multi-Day,185.06,27,Mobile,2025-09-08,2025-09-15
558,325,2024-01-23 15:22:36.489178,Multi-Day,163.81,49,Mobile,2024-02-04,2024-02-09
559,2292,2024-10-04 12:56:25.830416,Day,80.41,1,Card,2024-10-22,2024-10-22
560,327,2024-10-25 03:32:59.651046,Season,489.61,46,Card,2024-10-31,2025-09-08
561,987,2024-11-24 02:18:46.713000,Multi-Day,154.28,29,Card,2024-11-24,2024-12-01
562,761,2024-12-20 14:16:08.031824,Promo,68.8,25,Card,2025-01-11,2025-01-12
563,1037,2025-07-08 03:07:48.537251,Multi-Day,174.43,50,Card,2025-08-06,2025-08-08
564,907,2024-08-03 00:28:32.696621,Day,110.33,46,Card,2024-08-20,2024-08-20
565,1404,2024-03-09 23:04:10.413717,Day,107.62,25,Cash,2024-03-18,2024-03-18
566,365,2025-07-25 06:58:58.457247,Season,429.18,19,Mobile,2025-08-17,2026-07-06
567,1245,2024-04-05 21:04:23.159810,Day,99.63,41,Mobile,2024-05-04,2024-05-04
