order_id,visitor_id,employee_id,location_id,order_time,items_count,total_amount,payment_method
403,753,384,3,2025-01-14 11:56:22.128974,1,19.84,Card
404,2133,255,14,2025-07-20 17:22:35.128982,2,44.6,Cash
405,1279,392,16,2025-04-22 21:12:12.128990,5,64.97,Mobile
406,1290,24,10,2025-09-27 18:50:48.128997,4,55.2,Card
407,342,33,6,2025-01-19 18:44:09.129005,5,34.6,Cash
408,421,226,14,2024-11-28 21:40:55.129012,3,25.95,Cash
409,575,79,15,2025-03-16 14:38:23.129020,5,42.88,Card
410,1022,175,19,2024-12-24 19:15:20.129028,3,30.95,Mobile
411,1264,230,16,2025-10-06 17:47:05.129035,1,28.27,Mobile
412,2412,41,13,2025-01-03 14:44:16.129042,3,55.29,Card
413,725,328,5,2025-02-12 14:34:27.129050,3,15.87,Mobile
414,1079,338,10,2025-10-24 14:44:23.129058,2,32.39,Mobile
415,1370,262,16,2025-10-11 12:08:04.129065,2,20.97,Cash
416,1556,142,18,2025-02-27 20:24:25.129073,5,46.4,Cash
417,800,240,17,2025-03-16 11:18:36.129080,1,28.28,Cash
418,1905,193,17,2025-11-18 13:19:14.129088,1,14.51,Cash
419,1667,374,8,2025-08-17 12:58:25.129095,6,65.21,Card
420,1061,105,6,2025-11-24 20:58:12.129103,3,33.39,Card
421,2001,336,2,2025-10-24 11:23:35.129110,5,77.24,Mobile
422,76,22,10,2025-07-26 20:45:24.129117,6,49.44,Mobile
423,2096,125,5,2025-02-16 11:43:18.129125,5,44.14,Mobile
424,2384,232,20,2025-10-27 14:47:33.129133,1,18.16,Cash
425,1014,353,14,2025-01-06 17:46:27.129140,6,71.21,Mobile
426,2443,240,2,2025-04-21 20:18:59.129148,5,73.14,Cash
427,2120,82,18,2025-01-09 12:33:58.129155,4,28.35,Card
428,628,152,13,2025-04-12 20:40:26.129163,4,53.15,Card
429,786,304,8,2025-06-22 14:05:44.129170,6,58.03,Mobile
430,1722,379,4,2025-08-31 20:43:23.129178,5,79.87,Card
431,2358,40,19,2025-05-14 11:01:29.129185,2,29.83,Mobile
432,2111,175,14,2025-01-12 20:25:10.129192,5,36.19,Mobile
433,1803,351,4,2025-08-24 17:58:40.129200,4,50.95,Card
434,2033,134,12,2025-10-18 20:06:46.129207,5,59.74,Mobile
435,604,124,3,2025-10-28 11:20:01.129214,2,45.8,Card
436,247,120,4,2025-03-17 21:20:12.129221,5,50.03,Mobile
437,225,273,4,2025-04-14 14:20:00.129228,6,44.87,Card
438,1698,290,6,2025-08-23 15:30:46.129236,6,65.75,Mobile
439,1710,367,3,2024-12-11 14:42:35.129244,3,23.2,Mobile
440,57,357,6,2025-09-18 17:06:16.129251,5,49.15,Cash
441,43,84,9,2025-04-26 20:24:30.129260,2,18.75,Cash
442,2099,324,9,2025-10-15 14:35:25.129267,4,47.42,Mobile
443,84,280,1,2025-06-20 17:54:50.129274,5,29.42,Cash
444,1767,395,5,2025-03-27 20:45:48.129282,4,38.98,Card
445,881,171,15,2025-08-16 13:36:17.129290,4,42.06,Card
446,1273,150,3,2025-05-16 20:54:26.129297,4,20.78,Cash
447,933,49,8,2024-12-21 13:17:37.129304,5,46.83,Cash
448,26,367,20,2025-10-07 13:26:36.129312,4,31.15,Mobile
449,1304,91,14,2025-11-13 19:49:34.129320,4,56.93,Mobile
450,1196,116,20,2025-10-11 17:00:05.129328,1,9.34,Mobile
451,2043,312,17,2025-03-20 11:58:37.129335,2,38.42,Mobile
452,1406,29,14,2024-12-01 14:01:43.129343,1,23.29,Cash
453,703,267,8,2025-08-22 16:44:56.129350,6,52.55,Card
454,2012,351,14,2025-03-09 12:10:41.129357,5,55.68,Cash
455,1826,322,17,2025-10-24 19:42:28.129365,6,45.95,Mobile
456,1631,320,13,2024-11-29 13:27:55.129373,2,16.19,Card
457,1888,336,13,2024-12-06 11:12:48.129380,5,68.69,Cash
458,1336,396,1,2025-10-08 19:49:38.129389,2,16.75,Cash
459,926,316,16,2025-10-12 20:09:07.129396,5,63.37,Cash
460,788,333,13,2025-07-04 20:21:54.129404,3,42.72,Cash
461,2426,190,13,2025-09-01 11:44:32.129411,1,21.53,Mobile
462,881,222,8,2025-06-23 20:34:27.129418,3,39.87,Card
463,1234,82,7,2025-08-17 11:54:56.129435,1,23.44,Cash
464,1874,133,13,2025-09-12 10:30:03.129442,5,44.36,Mobile
465,919,37,19,2024-12-17 11:28:21.129450,1,9.01,Cash
466,512,259,14,2025-04-03 09:17:30.129457,5,74.06,Cash
467,2457,193,19,2025-02-09 18:17:04.129465,5,30.38,Mobile
468,1171,99,18,2025-09-04 13:08:35.129472,5,40.86,Mobile
469,1307,392,1,2025-03-02 20:03:23.129486,5,66.16,Cash
470,2109,136,4,2025-07-27 19:26:29.129494,5,69.58,Mobile
471,126,292,9,2025-01-23 19:33:59.129502,5,31.1,Cash
472,525,267,14,2024-12-03 12:34:06.129509,3,9.06,Mobile
473,1755,138,3,2024-11-28 19:53:08.129517,5,47.06,Card
474,341,273,2,2025-09-16 17:48:56.129525,1,33.31,Mobile
475,1241,292,17,2025-04-06 10:47:57.129532,5,43.41,Card
476,1704,297,1,2025-02-03 19:50:25.129540,6,40.07,Cash
477,365,30,16,2025-05-30 11:25:52.129547,5,34.08,Mobile
478,912,254,17,2025-04-13 21:14:39.129555,5,48.27,Card
479,1039,77,16,2025-06-12 13:30:47.129563,6,53.32,Mobile
480,918,74,5,2025-06-07 19:33:42.129570,1,23.15,Card
481,1109,360,16,2025-09-15 13:10:29.129578,4,32.63,Card
482,2143,259,3,2024-12-16 10:56:35.129586,1,23.74,Cash
483,547,96,9,2025-06-06 10:27:34.129594,5,38.74,Mobile
484,793,356,9,2024-12-16 20:02:01.129601,2,8.02,Cash
485,2139,275,15,2025-10-23 13:34:17.129609,6,75.65,Cash
486,918,224,20,2025-05-25 11:14:23.129617,2,20.8,Card
487,348,132,6,2025-05-02 19:07:04.129625,6,71.47,Cash
488,1956,325,8,2025-05-31 11:20:34.129632,5,63.06,Card
489,1087,241,5,2025-03-17 13:10:44.129640,2,18.5,Cash
490,1642,301,20,2025-08-24 14:34:25.129647,3,30.81,Cash
491,2356,224,8,2025-09-27 17:07:28.129655,2,25.37,Mobile
492,601,264,16,2025-07-21 14:03:39.129663,5,57.44,Mobile
493,549,67,7,2025-11-07 09:25:32.129671,4,30.6,Card
494,1824,315,6,2025-10-16 19:38:07.129678,2,25.76,Cash
495,765,308,18,2025-09-19 20:50:06.129686,6,75.78,Cash
496,830,352,8,2024-12-17 20:13:35.129694,6,66.46,Card
497,181,164,9,2025-02-19 20:09:16.129701,2,26.67,Card
498,2346,230,14,2025-01-08 11:50:08.129709,4,53.8,Mobile
499,2078,58,1,2025-06-25 11:16:00.129717,2,29.74,Mobile
500,226,225,3,2025-06-02 17:36:05.129725,2,20.79,Mobile
501,1033,245,16,2025-10-05 11:47:56.129732,5,24.91,Card
502,1026,88,15,2025-02-20 19:35:05.129740,4,36.7,Mobile
503,629,245,3,2025-07-29 18:29:43.129747,3,33.5,Cash
504,764,276,5,2024-12-31 13:52:40.129756,2,29.19,Card
505,1798,295,17,2025-10-20 13:11:08.129764,3,46.72,Mobile
506,587,130,10,2024-12-19 14:16:35.129772,2,17.82,Mobile
507,848,303,7,2025-02-24 11:06:00.129780,1,8.23,Card
508,1236,65,4,2025-09-21 12:50:14.129788,6,50.6,Mobile
509,875,71,3,2024-12-17 11:28:32.129795,4,41.89,Mobile
510,128,270,19,2025-10-23 13:27:43.129803,3,28.51,Mobile
511,1642,188,5,2025-05-05 20:20:36.129811,4,40.37,Mobile
512,730,312,6,2025-08-20 13:32:30.129819,1,12.14,Card
513,1160,186,17,2025-06-13 14:20:42.129826,1,23.51,Mobile
514,1515,400,15,2025-06-02 16:34:49.129834,5,46.45,Card
515,2471,66,6,2025-04-09 20:37:37.129841,5,73.78,Card
516,1463,226,13,2025-04-15 14:33:53.129849,6,73.93,Mobile
517,2404,304,4,2025-04-15 17:11:36.129857,3,27.92,Mobile
518,1117,10,15,2025-04-05 13:40:09.129864,4,44.44,Mobile
519,1164,78,2,2025-09-06 12:55:56.129872,1,21.03,Card
520,1447,250,5,2025-04-11 12:58:47.129880,2,33.53,Card
521,2195,272,18,2025-01-23 15:54:30.129888,6,73.8,Cash
522,187,285,10,2025-03-31 19:08:54.129896,2,30.52,Card
523,1658,192,4,2025-09-24 11:58:31.129904,4,61.53,Card
524,2238,339,16,2025-07-31 17:47:04.129912,4,39.3,Cash
525,2147,342,5,2025-10-25 11:09:18.129919,2,34.1,Card
526,187,242,15,2025-03-21 15:30:54.129927,3,22.64,Mobile
527,2479,216,16,2025-01-07 20:30:55.129936,3,29.32,Card
528,869,188,4,2024-12-20 13:49:04.129944,1,10.15,Card
529,1020,145,4,2025-07-13 17:48:23.129951,1,3.76,Card
530,835,242,9,2025-06-16 10:41:17.129959,3,56.93,Cash
531,431,137,2,2025-02-14 11:13:51.129967,6,79.35,Cash
532,653,192,14,2025-07-07 21:38:36.129975,1,13.16,Mobile
533,865,253,1,2025-08-02 17:21:42.129982,4,48.14,Card
534,174,350,6,2024-12-04 17:12:05.129990,3,49.76,Mobile
535,2163,53,5,2025-04-09 19:31:50.129998,6,59.18,Cash
536,1191,314,9,2025-02-13 19:31:54.130005,1,29.79,Mobile
537,694,116,7,2025-04-21 19:25:36.130013,1,5.7,Cash
538,2131,249,20,2025-04-19 20:36:39.130021,4,55.88,Cash
539,317,302,14,2025-09-21 15:15:45.130029,3,22.98,Mobile
540,1199,395,13,2025-10-29 18:49:53.130037,4,49.32,Card
541,893,390,17,2025-08-03 21:53:02.130044,5,70.71,Cash
542,1370,26,16,2025-11-15 14:04:24.130052,5,27.41,Mobile
543,878,335,11,2024-12-27 11:17:03.130059,3,35.63,Cash
544,1391,296,3,2025-07-12 11:10:55.130067,2,31.13,Card
545,1599,335,10,2025-09-01 19:54:59.130075,1,22.05,Mobile
546,1062,172,14,2025-04-16 09:49:56.130082,2,40.79,Cash
547,2178,241,5,2025-05-01 19:16:24.130091,2,32.77,Cash
548,1655,10,20,2025-09-03 19:26:12.130098,5,58.67,Cash
549,1206,326,17,2025-03-05 14:12:06.130106,1,15.18,Cash
550,1824,218,9,2025-08-18 21:30:23.130113,3,14.97,Cash
551,1286,53,10,2025-02-26 17:03:29.130121,3,43.75,Cash
552,1976,197,9,2025-04-07 20:42:22.130129,3,23.72,Card
553,1583,66,6,2025-02-21 12:13:43.130136,5,46.55,Mobile
554,1558,154,20,2024-12-10 11:37:31.130144,4,62.13,Card
555,1623,244,15,2025-03-08 18:09:36.130152,6,74.57,Card
556,7,233,10,2025-04-20 17:42:39.130160,2,24.23,Card
557,1553,15,11,2024-12-27 19:07:55.130167,1,29.41,Card
558,58,53,11,2024-11-28 14:37:22.130176,6,66.52,Card
559,1056,282,13,2025-06-12 17:03:20.130183,2,17.75,Mobile
560,2471,382,12,2025-07-10 19:05:25.130191,4,31.38,Mobile
561,2014,192,6,2024-12-22 18:45:35.130199,5,55.24,Cash
562,881,307,17,2025-10-27 17:55:59.130206,2,17.63,Card
563,186,27,8,2025-10-19 16:53:44.130214,4,37.29,Card
564,2140,372,15,2025-03-11 20:30:58.130222,1,22.06,Card
565,670,294,18,2024-12-14 20:49:14.130229,6,78.5,Cash
566,453,374,18,2025-04-17 12:49:04.130237,1,10.7,Mobile
567,2039,269,17,2025-11-24 14:13:22.130244,5,67.61,Card
568,1015,72,19,2025-02-10 18:39:20.130252,3,39.88,Mobile
569,1634,221,8,2025-09-17 11:03:01.130260,5,48.37,Mobile
570,872,83,19,2025-02-07 12:33:02.130268,1,21.42,Mobile
571,2467,360,2,2025-11-08 19:15:12.130276,6,58.57,Cash
572,2195,356,6,2025-10-16 15:51:22.130283,1,23.34,Mobile
573,1727,314,14,2025-01-11 20:13:51.130291,5,20.53,Card
574,1212,97,4,2025-06-15 11:57:13.130299,4,49.03,Mobile
575,1696,201,11,2025-03-04 19:06:44.130306,1,12.16,Cash
576,1519,286,14,2025-01-23 20:12:00.130314,4,49.35,Cash
577,2456,188,4,2025-09-22 13:42:17.130321,5,41.16,Mobile
578,1789,202,9,2025-09-23 17:39:10.130329,1,25.48,Mobile
579,2195,60,10,2025-07-25 13:09:11.130337,2,22.44,Mobile
580,1505,153,9,2025-06-26 18:41:20.130344,5,36.85,Card
581,2050,279,14,2024-12-01 12:21:56.130352,3,45.59,Mobile
582,32,98,5,2025-01-04 18:18:35.130360,5,31.33,Cash
583,1656,147,5,2025-02-01 18:33:28.130367,6,78.53,Cash
584,236,330,7,2025-10-08 19:40:38.130375,3,38.89,Mobile
585,982,6,7,2025-11-09 14:33:27.130383,4,75.18,Cash
586,1003,238,20,2025-02-20 12:40:56.130391,3,24.0,Card
587,1838,213,14,2024-12-29 14:36:19.130398,1,5.76,Mobile
588,1408,31,8,2025-01-09 18:09:47.130407,3,36.9,Card
589,329,347,1,2025-03-18 10:09:37.130414,1,5.57,Card
590,2403,373,10,2024-12-14 09:17:10.130422,2,23.54,Card
591,2099,278,20,2025-07-01 13:31:18.130438,2,16.57,Mobile
592,922,81,20,2025-05-13 12:27:52.130445,3,25.66,Cash
593,947,60,15,2025-06-18 14:40:30.130453,2,20.13,Card
594,1064,69,3,2025-08-13 11:02:37.130461,1,6.2,Card
595,2347,275,12,2025-11-08 12:55:46.130469,6,71.75,Card
596,1815,123,20,2025-08-01 13:06:00.130482,3,42.17,Card
597,1958,277,17,2024-12-29 09:24:14.130489,4,43.67,Mobile
598,504,65,4,2025-08-05 20:52:25.130497,3,9.83,Mobile
599,1293,335,4,2025-03-15 11:46:39.130506,1,23.91,Card
600,231,117,12,2025-10-02 19:04:55.130513,4,49.48,Cash
601,785,139,9,2025-01-13 21:04:20.130521,6,66.65,Mobile
602,1494,383,15,2025-02-10 12:57:02.130528,3,52.6,Cash
603,1149,343,9,2025-03-04 16:16:25.130536,4,59.16,Card
604,51,302,9,2025-07-23 17:21:49.130544,2,35.27,Card
605,2444,180,4,2025-09-06 20:12:46.130552,1,23.84,Mobile
606,762,231,9,2025-04-19 12:38:00.130559,6,43.05,Mobile
607,1171,91,3,2025-08-19 10:45:24.130567,6,73.22,Card
608,870,209,14,2025-06-06 17:16:07.130575,2,27.41,Cash
609,832,148,10,2024-12-28 14:10:41.130582,6,78.79,Card
610,299,227,16,2024-12-28 14:30:40.130590,3,17.37,Card
611,1355,208,17,2025-04-25 13:20:36.130598,3,43.26,Cash
612,998,205,14,2025-05-09 15:13:57.130607,4,50.74,Card
613,2188,140,6,2025-05-19 20:56:43.130615,3,35.27,Card
614,2019,77,10,2025-08-10 13:44:53.130623,3,17.58,Card
615,829,211,6,2024-12-19 16:44:29.130630,5,26.73,Cash
616,253,359,20,2025-07-13 09:31:27.130638,3,32.17,Card
617,596,316,5,2025-05-06 11:59:56.130646,3,16.57,Cash
618,1852,175,12,2025-02-08 14:56:19.130654,3,26.58,Mobile
619,943,234,4,2025-05-27 20:58:40.130661,5,44.59,Cash
620,1865,48,17,2025-02-04 18:17:18.130669,3,44.72,Mobile
621,2401,43,15,2025-02-03 12:28:27.130677,3,59.34,Mobile
622,737,287,3,2025-06-25 17:48:37.130685,3,59.33,Card
623,1906,299,5,2025-07-24 14:35:16.130692,4,43.41,Cash
624,445,157,20,2025-02-25 17:51:30.130700,3,47.0,Mobile
625,1551,191,18,2025-04-24 11:42:58.130707,6,79.82,Mobile
626,2429,197,13,2025-06-16 17:53:09.130715,2,35.4,Mobile
627,368,347,15,2025-03-27 21:26:38.130735,5,38.03,Card
628,582,41,9,2025-11-05 16:41:07.130742,6,54.63,Card
629,1499,266,8,2025-08-08 20:09:58.130750,1,4.85,Cash
630,816,362,6,2025-03-08 11:09:52.130757,1,5.7,Mobile
631,2400,295,13,2025-11-24 11:58:49.130765,4,25.73,Mobile
632,4,223,7,2024-12-05 15:18:24.130772,2,28.99,Cash
633,906,26,17,2025-11-13 11:33:57.130780,6,41.08,Mobile
634,1770,138,6,2025-03-04 12:26:33.130787,5,50.08,Mobile
635,822,366,10,2025-05-24 19:02:46.130811,4,43.23,Card
636,1381,131,16,2025-10-10 11:16:15.130819,5,79.19,Card
637,2067,257,1,2025-01-11 12:41:32.130827,2,43.71,Mobile
638,543,392,1,2025-04-18 15:30:21.130835,1,24.77,Card
639,2266,179,12,2025-11-22 19:17:40.130843,6,65.91,Mobile
640,2407,123,18,2024-12-07 11:31:31.130850,2,10.12,Mobile
641,502,318,19,2025-08-23 16:42:32.130858,4,44.49,Mobile
642,1280,225,8,2025-10-31 11:34:10.130866,4,42.82,Mobile
643,223,215,2,2024-12-03 14:36:34.130873,3,30.09,Mobile
644,904,209,19,2025-11-01 18:14:30.130881,5,75.43,Card
645,718,225,17,2025-04-04 19:39:13.130889,3,30.42,Card
646,2279,79,10,2025-11-11 18:52:04.130897,4,66.53,Card
647,1769,224,20,2025-11-06 17:56:45.130905,1,29.33,Mobile
648,2097,70,19,2025-08-05 17:38:53.130912,4,45.37,Cash
649,2407,273,19,2025-03-07 11:23:55.130920,4,51.46,Mobile
650,2285,131,2,2025-06-24 12:33:32.130928,6,67.94,Card
651,801,353,16,2025-04-16 18:03:51.130935,2,18.68,Mobile
652,1356,26,9,2024-12-10 11:31:30.130943,6,70.22,Card
653,1600,149,3,2025-03-08 14:37:36.130951,6,68.66,Cash
654,448,344,2,2025-05-19 19:01:47.130958,1,2.04,Mobile
655,725,364,18,2025-01-18 10:34:05.130966,2,37.44,Mobile
656,377,253,16,2025-06-29 20:49:57.130974,1,13.33,Cash
657,1999,303,16,2025-02-27 12:21:02.130982,5,46.99,Card
658,1914,53,16,2025-08-30 18:09:56.130990,4,55.87,Mobile
659,80,283,18,2025-02-26 18:58:02.130998,6,70.32,Cash
660,1681,388,17,2025-06-13 16:14:00.131006,4,18.21,Cash
661,1438,375,14,2024-12-17 16:47:28.131014,4,43.44,Card
662,694,246,9,2025-03-20 10:03:34.131021,6,77.52,Cash
663,468,172,10,2025-02-16 11:23:28.131029,4,49.77,Mobile
664,1729,61,13,2025-06-03 13:06:01.131036,4,79.35,Mobile
665,1930,355,7,2025-11-20 19:37:38.131044,3,50.85,Cash
666,1089,344,12,2025-05-09 10:59:46.131052,2,35.56,Cash
667,2190,270,13,2025-08-12 14:34:57.131060,1,2.59,Card
668,526,297,15,2025-09-24 12:16:08.131067,3,31.87,Cash
669,956,348,19,2025-01-05 13:38:17.131075,5,29.48,Mobile
670,650,344,6,2025-09-04 11:33:44.131083,1,14.63,Mobile
671,2139,384,18,2025-06-20 15:18:21.131091,6,29.21,Card
672,2415,254,17,2025-08-11 17:23:10.131098,5,36.6,Cash
673,68,327,7,2025-06-24 17:06:38.131106,3,32.41,Card
674,2408,167,10,2025-04-01 20:06:34.131119,4,46.41,Mobile
675,1017,363,16,2025-02-19 11:58:33.131126,4,43.17,Card
676,980,47,13,2025-05-19 13:12:48.131134,5,62.76,Cash
677,1971,205,5,2025-10-03 14:07:10.131142,2,37.25,Cash
678,198,231,9,2025-10-05 14:17:51.131150,5,49.01,Mobile
679,703,363,19,2025-01-03 20:34:42.131158,5,63.36,Mobile
680,2120,98,3,2025-01-18 20:19:49.131165,1,3.99,Cash
681,601,38,17,2025-05-11 17:03:54.131173,1,25.91,Card
682,644,124,19,2025-01-11 19:06:17.131181,1,29.33,Mobile
683,62,103,15,2025-08-06 19:43:40.131188,5,61.48,Cash
684,881,293,3,2025-07-21 09:34:09.131196,2,6.4,Mobile
685,728,280,7,2025-07-27 12:07:07.131204,3,54.81,Card
686,1720,356,1,2025-06-07 13:49:57.131211,5,36.26,Card
687,190,270,7,2025-06-26 17:26:41.131219,3,37.65,Card
688,1989,387,1,2025-10-10 13:05:26.131227,5,25.91,Card
689,2359,258,13,2025-08-05 18:30:32.131234,5,37.44,Mobile
690,369,159,16,2025-03-01 12:18:22.131242,1,7.02,Mobile
691,2316,46,19,2025-04-05 14:22:22.131250,3,56.34,Mobile
692,1153,329,4,2025-02-10 17:41:41.131258,1,6.7,Mobile
693,2493,200,3,2025-06-14 20:49:04.131266,6,31.2,Cash
694,1420,164,5,2025-05-11 21:53:14.131273,1,15.97,Cash
695,956,78,7,2025-06-22 13:31:29.131283,1,4.94,Cash
696,1742,179,14,2025-02-09 14:12:05.131290,4,41.96,Cash
697,721,170,2,2025-10-13 18:28:56.131298,2,30.84,Mobile
698,624,207,8,2025-05-20 17:53:20.131306,6,79.05,Card
699,1099,199,9,2025-08-14 11:53:31.131313,3,35.46,Card
700,284,224,13,2025-07-09 19:31:55.131321,1,4.86,Card
701,1579,382,2,2025-10-05 17:53:54.131329,1,31.67,Mobile
702,204,246,14,2025-08-05 15:36:09.131336,1,26.8,Cash
703,1381,321,8,2025-04-28 13:33:58.131344,3,39.29,Mobile
704,1884,100,2,2025-08-30 19:58:29.131352,6,77.85,Mobile
705,2105,388,8,2025-01-04 20:14:02.131359,5,64.16,Card
706,1360,117,14,2025-04-12 09:16:28.131367,2,26.45,Mobile
707,1912,191,6,2025-06-07 11:49:36.131375,6,68.63,Cash
708,1928,360,3,2025-01-01 12:16:54.131382,4,39.21,Mobile
709,841,392,6,2025-09-22 18:01:06.131390,2,41.95,Card
710,1859,239,7,2024-12-15 19:46:43.131398,1,25.1,Cash
711,1581,19,7,2025-10-05 14:38:22.131405,2,21.15,Card
712,2473,340,2,2025-01-15 10:55:35.131413,4,53.66,Card
713,1571,57,16,2025-05-18 12:38:46.131421,5,51.16,Cash
714,1383,127,19,2025-04-11 12:25:17.131437,6,36.7,Card
715,1989,141,4,2025-07-18 16:34:20.131444,5,56.52,Cash
716,995,295,19,2025-02-17 17:59:12.131450,2,16.13,Card
717,1818,142,19,2025-01-15 19:10:55.131456,3,29.87,Mobile
718,1609,307,19,2025-10-13 20:01:32.131462,2,26.84,Card
719,509,324,2,2025-02-07 21:47:31.131468,5,27.13,Card
720,1216,186,18,2025-07-14 18:47:45.131481,3,28.6,Card
721,1326,304,7,2025-06-19 11:02:32.131489,1,15.61,Mobile
722,923,260,13,2025-06-25 20:55:35.131497,3,24.59,Mobile
723,2113,90,3,2024-12-10 18:06:57.131504,4,57.21,Cash
724,1723,209,15,2025-01-18 20:28:07.131513,2,32.98,Card
725,1840,233,1,2025-03-08 20:14:00.131520,3,46.33,Card
726,249,100,19,2025-03-02 19:11:24.131528,1,17.3,Cash
727,458,329,12,2025-08-25 13:17:05.131536,2,34.21,Cash
728,1085,360,2,2025-05-26 17:42:02.131543,2,28.84,Card
729,1584,147,10,2025-10-13 20:06:13.131551,1,10.78,Cash
730,2173,337,10,2025-01-02 13:04:08.131559,4,38.11,Card
731,1728,264,17,2025-06-13 21:56:48.131567,2,28.19,Cash
732,2500,310,16,2025-07-10 18:01:33.131575,2,34.83,Mobile
733,1284,96,19,2025-09-28 15:17:35.131582,6,37.65,Cash
734,2022,124,8,2025-03-24 16:12:56.131590,3,35.19,Mobile
735,1097,10,10,2025-01-23 19:20:06.131598,1,14.12,Mobile
736,97,321,2,2025-04-08 18:59:55.131606,5,63.06,Cash
737,1483,238,11,2024-12-03 14:09:43.131613,5,75.96,Card
738,355,41,5,2025-04-03 19:28:00.131621,5,54.98,Card
739,2354,120,6,2025-07-04 14:28:05.131629,3,44.79,Mobile
740,1839,63,6,2025-01-03 20:29:40.131637,1,27.3,Card
741,1722,396,19,2024-12-13 20:48:34.131645,5,76.38,Card
742,1143,282,1,2024-12-31 14:00:25.131653,2,25.94,Mobile
743,1642,216,2,2025-11-22 17:50:57.131660,1,25.56,Card
744,1017,179,10,2025-02-05 21:05:39.131668,3,12.24,Cash
745,2118,340,15,2025-08-26 14:32:10.131676,3,12.8,Mobile
746,2179,219,4,2025-02-01 18:20:48.131683,4,20.74,Mobile
747,477,37,1,2024-11-30 11:50:54.131691,3,10.27,Cash
748,185,350,5,2025-06-07 20:00:57.131699,5,78.39,Mobile
749,557,206,16,2025-09-15 13:56:40.131707,4,62.29,Cash
750,72,202,15,2025-07-12 21:26:54.131715,6,76.85,Card
751,2332,110,16,2025-06-18 19:49:07.131723,1,13.77,Card
752,1469,392,4,2024-12-23 17:21:36.131730,4,39.12,Cash
753,2160,394,3,2025-06-18 11:30:17.131738,2,20.19,Cash
754,550,178,2,2025-10-10 12:44:18.131746,6,74.05,Card
755,1216,88,17,2024-12-08 13:09:32.131754,3,33.04,Card
756,2016,390,7,2025-01-30 14:47:16.131761,6,47.43,Card
757,1883,264,4,2025-03-22 13:37:27.131769,3,55.61,Card
758,1682,41,4,2025-10-06 20:07:52.131776,3,19.3,Card
759,836,231,15,2025-07-26 09:58:35.131784,5,40.0,Card
760,2304,241,15,2025-08-17 18:08:04.131792,1,22.32,Cash
761,2094,26,14,2025-04-16 13:45:50.131800,1,25.51,Mobile
762,751,379,9,2025-09-19 21:58:54.131808,5,56.66,Card
763,1835,72,16,2025-07-05 19:23:25.131816,4,48.3,Cash
764,1322,136,8,2025-03-26 19:35:45.131823,3,61.9,Mobile
765,1043,194,4,2025-11-18 12:00:24.131831,1,21.52,Cash
766,527,194,5,2025-09-01 18:26:11.131839,2,44.94,Mobile
767,417,396,5,2025-04-20 11:13:14.131846,1,13.6,Card
768,1365,113,11,2025-02-11 14:04:09.131854,1,4.44,Cash
769,1528,245,14,2025-06-21 20:30:24.131862,5,65.95,Cash
770,1973,88,14,2025-03-14 20:49:12.131870,3,18.66,Card
771,1401,264,9,2025-04-14 11:50:00.131878,3,32.81,Mobile
772,718,25,8,2024-12-19 13:45:41.131886,1,28.95,Mobile
773,1873,234,2,2025-08-09 17:35:23.131893,2,18.07,Card
774,1606,260,6,2025-09-25 19:38:52.131901,5,54.59,Cash
775,391,228,7,2025-02-15 12:54:08.131908,2,39.67,Card
776,1717,178,2,2025-08-31 11:18:36.131916,1,21.55,Mobile
777,2174,181,11,2025-05-24 13:37:36.131925,3,42.24,Mobile
778,528,223,18,2025-11-12 18:13:26.131933,3,27.31,Cash
779,2418,42,20,2025-09-30 14:53:33.131940,5,61.03,Mobile
780,1634,46,8,2024-12-17 12:57:20.131948,3,55.58,Mobile
781,249,366,15,2025-03-11 13:28:30.131956,4,38.01,Mobile
782,1774,30,17,2025-03-05 12:48:18.131964,2,15.06,Card
783,169,381,4,2025-10-24 20:26:26.131971,6,52.63,Mobile
784,123,310,11,2025-05-28 19:52:41.131979,3,25.93,Cash
785,1944,243,2,2025-07-22 13:14:10.131988,4,25.04,Card
786,954,223,1,2025-04-27 11:35:24.131995,5,60.03,Card
787,293,181,11,2025-05-08 12:22:10.132003,3,23.94,Cash
788,503,341,11,2025-01-01 20:28:26.132011,1,19.11,Cash
789,1051,304,16,2025-04-06 19:10:51.132019,3,33.68,Card
790,393,277,5,2024-12-05 09:56:12.132027,4,49.25,Card
791,374,204,5,2025-06-05 19:03:36.132034,6,76.59,Mobile
792,1348,119,13,2025-07-12 19:39:31.132042,2,32.73,Cash
793,1823,131,11,2025-02-19 18:03:03.132050,1,16.05,Mobile
794,1504,138,5,2025-07-17 16:39:26.132057,1,25.43,Mobile
795,469,264,20,2025-09-08 18:28:33.132065,1,26.04,Cash
796,1932,337,1,2025-01-13 12:40:24.132073,6,69.72,Cash
797,1848,111,6,2024-12-29 19:35:39.132080,1,13.65,Mobile
798,975,235,17,2024-12-21 21:04:36.132088,2,33.68,Mobile
799,783,158,13,2025-09-13 11:32:28.132109,5,74.02,Mobile
800,2258,117,20,2025-10-01 19:42:34.132116,2,17.83,Mobile
801,916,231,13,2025-09-07 14:25:52.132123,5,67.28,Mobile
802,154,382,20,2025-06-13 19:35:01.132131,3,43.12,Mobile
803,768,131,4,2025-09-05 19:14:17.132138,5,49.8,Mobile
804,2353,315,10,2025-03-27 13:42:07.132146,2,19.28,Card
805,2156,14,11,2025-10-14 15:15:05.132153,6,74.55,Mobile
