ridelog_id,ride_id,visitor_id,employee_id,start_time,ride_duration_seconds,end_time,queue_time_seconds,satisfaction_rating
294,7,818,121,2025-10-09 11:37:35.127732,206,2025-10-09 11:41:01.127732,191,5
295,30,2147,296,2025-08-12 12:32:05.127741,76,2025-08-12 12:33:21.127741,1833,4
296,19,181,350,2025-04-20 20:29:19.127749,175,2025-04-20 20:32:14.127749,2068,2
297,23,374,351,2025-09-01 20:12:15.127756,30,2025-09-01 20:12:45.127756,46,5
298,8,1860,262,2025-04-21 11:38:15.127764,99,2025-04-21 11:39:54.127764,2851,4
299,17,624,255,2025-06-22 13:36:28.127772,255,2025-06-22 13:40:43.127772,59,1
300,21,2301,11,2025-01-03 12:17:55.127780,162,2025-01-03 12:20:37.127780,1139,2
301,26,1919,64,2025-03-23 10:23:25.127788,32,2025-03-23 10:23:57.127788,1474,4
302,28,863,122,2025-05-15 11:30:28.127796,119,2025-05-15 11:32:27.127796,884,5
303,39,2170,187,2025-04-22 17:39:47.127804,261,2025-04-22 17:44:08.127804,2285,3
304,33,442,392,2025-04-17 21:09:52.127812,296,2025-04-17 21:14:48.127812,1800,1
305,40,2293,200,2025-03-23 09:48:24.127820,131,2025-03-23 09:50:35.127820,2359,5
306,19,1663,55,2025-04-20 10:48:58.127828,93,2025-04-20 10:50:31.127828,3533,2
307,29,871,382,2025-06-24 18:34:09.127836,109,2025-06-24 18:35:58.127836,1676,2
308,20,2500,295,2025-02-14 20:11:16.127844,241,2025-02-14 20:15:17.127844,3397,4
309,20,2344,55,2025-05-14 16:19:29.127852,113,2025-05-14 16:21:22.127852,1724,2
310,10,1772,332,2025-07-02 15:35:38.127860,256,2025-07-02 15:39:54.127860,843,1
311,12,1657,131,2025-03-23 10:21:08.127868,261,2025-03-23 10:25:29.127868,991,4
312,33,1897,80,2025-03-29 12:09:58.127876,285,2025-03-29 12:14:43.127876,1632,4
313,25,1090,128,2025-08-19 09:00:55.127884,266,2025-08-19 09:05:21.127884,1689,5
314,25,483,219,2025-03-13 20:46:23.127892,182,2025-03-13 20:49:25.127892,1986,2
315,4,309,272,2025-03-18 15:59:26.127900,197,2025-03-18 16:02:43.127900,1811,5
316,4,1484,261,2025-05-06 20:23:24.127909,54,2025-05-06 20:24:18.127909,385,1
317,9,593,251,2025-03-19 13:41:37.127916,39,2025-03-19 13:42:16.127916,2990,2
318,15,1019,296,2025-10-19 15:56:02.127924,192,2025-10-19 15:59:14.127924,1033,2
319,26,398,323,2025-09-22 15:59:36.127933,281,2025-09-22 16:04:17.127933,2714,2
320,15,469,227,2025-09-02 12:48:27.127940,91,2025-09-02 12:49:58.127940,3579,4
321,26,617,173,2025-07-17 21:58:48.127948,237,2025-07-17 22:02:45.127948,3169,3
322,28,2440,387,2025-05-30 17:45:31.127956,178,2025-05-30 17:48:29.127956,3160,3
323,7,97,253,2025-01-03 20:23:44.127964,198,2025-01-03 20:27:02.127964,239,2
324,32,195,24,2025-10-26 19:24:59.127972,176,2025-10-26 19:27:55.127972,1861,1
325,12,1358,285,2025-04-21 20:15:15.127980,33,2025-04-21 20:15:48.127980,696,5
326,35,83,126,2025-03-25 09:58:52.127988,107,2025-03-25 10:00:39.127988,508,4
327,32,251,256,2025-05-23 19:45:43.127995,94,2025-05-23 19:47:17.127995,1046,3
328,9,1094,289,2025-11-10 20:42:41.128003,133,2025-11-10 20:44:54.128003,517,5
329,14,1316,179,2025-09-10 13:38:29.128011,112,2025-09-10 13:40:21.128011,2217,1
330,13,2388,80,2024-12-11 11:16:15.128019,77,2024-12-11 11:17:32.128019,2236,2
331,44,1409,97,2025-01-20 18:42:53.128027,293,2025-01-20 18:47:46.128027,3257,4
332,33,1482,202,2025-09-03 09:07:49.128035,162,2025-09-03 09:10:31.128035,3201,1
333,32,1099,30,2025-10-08 19:45:58.128043,229,2025-10-08 19:49:47.128043,311,3
334,19,100,61,2025-05-12 15:45:37.128051,206,2025-05-12 15:49:03.128051,270,2
335,30,1199,163,2025-10-14 17:58:12.128059,227,2025-10-14 18:01:59.128059,554,5
336,16,733,263,2025-04-22 11:53:27.128066,128,2025-04-22 11:55:35.128066,1519,2
337,12,323,390,2025-07-18 20:19:32.128074,145,2025-07-18 20:21:57.128074,1544,3
338,10,2058,143,2025-02-25 19:56:24.128082,89,2025-02-25 19:57:53.128082,2990,4
339,2,1540,352,2025-01-28 13:46:26.128091,49,2025-01-28 13:47:15.128091,326,5
340,18,1262,66,2025-10-10 10:40:36.128099,119,2025-10-10 10:42:35.128099,3389,1
341,13,806,224,2025-06-01 11:17:47.128107,113,2025-06-01 11:19:40.128107,1538,3
342,29,908,220,2025-08-09 20:25:44.128115,260,2025-08-09 20:30:04.128115,661,3
343,24,1534,341,2025-06-20 09:10:52.128123,70,2025-06-20 09:12:02.128123,651,5
344,38,2042,273,2025-03-18 09:06:04.128131,268,2025-03-18 09:10:32.128131,3478,2
345,12,130,19,2024-12-03 15:33:26.128139,201,2024-12-03 15:36:47.128139,3456,4
346,29,1584,270,2024-12-24 13:46:27.128147,163,2024-12-24 13:49:10.128147,1645,2
347,22,564,49,2025-08-29 11:23:11.128155,220,2025-08-29 11:26:51.128155,2383,5
348,36,1354,307,2024-11-29 11:12:31.128163,174,2024-11-29 11:15:25.128163,2080,5
349,1,149,34,2025-08-23 17:07:28.128171,143,2025-08-23 17:09:51.128171,539,3
350,43,1433,240,2025-02-07 12:11:12.128179,120,2025-02-07 12:13:12.128179,1291,4
351,40,1635,84,2025-10-25 20:11:51.128187,253,2025-10-25 20:16:04.128187,3507,3
352,34,1784,176,2025-08-18 13:57:55.128195,180,2025-08-18 14:00:55.128195,984,3
353,34,2167,323,2025-04-29 16:40:58.128203,67,2025-04-29 16:42:05.128203,2684,3
354,48,1458,314,2025-01-09 10:55:40.128211,198,2025-01-09 10:58:58.128211,1325,1
355,33,2276,334,2025-08-31 10:18:05.128219,60,2025-08-31 10:19:05.128219,3470,3
356,4,615,149,2025-05-15 10:17:04.128227,152,2025-05-15 10:19:36.128227,351,4
357,38,1825,283,2025-06-02 09:37:15.128235,109,2025-06-02 09:39:04.128235,2517,2
358,30,240,157,2025-03-25 16:43:48.128243,173,2025-03-25 16:46:41.128243,2163,5
359,46,913,393,2025-10-04 09:03:17.128250,97,2025-10-04 09:04:54.128250,2667,3
360,20,1314,232,2025-11-21 19:37:50.128258,98,2025-11-21 19:39:28.128258,1579,5
361,26,1178,207,2025-11-03 10:13:33.128266,211,2025-11-03 10:17:04.128266,2700,3
362,15,159,172,2025-11-21 15:38:33.128274,249,2025-11-21 15:42:42.128274,1122,1
363,7,563,166,2025-07-11 16:30:48.128283,221,2025-07-11 16:34:29.128283,1208,1
364,7,476,271,2025-06-05 18:27:21.128291,155,2025-06-05 18:29:56.128291,1868,3
365,50,548,15,2025-05-19 19:56:21.128298,48,2025-05-19 19:57:09.128298,493,5
366,29,1037,32,2025-06-16 12:23:42.128306,118,2025-06-16 12:25:40.128306,1889,3
367,23,2266,40,2025-05-04 15:39:03.128314,112,2025-05-04 15:40:55.128314,1140,2
368,34,755,76,2025-05-26 14:51:06.128322,288,2025-05-26 14:55:54.128322,3175,3
369,20,735,212,2025-11-23 16:55:44.128330,293,2025-11-23 17:00:37.128330,2300,5
370,15,222,91,2025-05-03 20:53:56.128338,247,2025-05-03 20:58:03.128338,2734,3
371,33,2336,258,2025-09-14 09:38:07.128346,148,2025-09-14 09:40:35.128346,2696,5
372,17,1925,233,2025-02-26 13:44:48.128354,238,2025-02-26 13:48:46.128354,1080,3
373,20,524,22,2025-07-20 14:28:39.128362,298,2025-07-20 14:33:37.128362,133,3
374,13,1511,154,2024-12-08 19:55:30.128370,88,2024-12-08 19:56:58.128370,984,1
375,44,681,136,2025-03-06 15:42:12.128378,214,2025-03-06 15:45:46.128378,88,4
376,24,1829,292,2025-11-23 19:52:20.128386,41,2025-11-23 19:53:01.128386,108,3
377,47,2372,101,2025-11-16 19:23:55.128394,253,2025-11-16 19:28:08.128394,2229,5
378,37,618,81,2025-11-01 21:47:20.128401,117,2025-11-01 21:49:17.128401,3027,4
379,7,861,121,2024-12-12 16:14:38.128409,127,2024-12-12 16:16:45.128409,1152,4
380,8,2089,135,2025-03-21 15:47:39.128417,205,2025-03-21 15:51:04.128417,170,2
381,23,1785,385,2025-10-14 14:27:59.128434,97,2025-10-14 14:29:36.128434,939,2
382,14,1291,219,2025-03-26 19:54:44.128443,182,2025-03-26 19:57:46.128443,995,3
383,4,393,234,2025-10-04 20:24:18.128451,181,2025-10-04 20:27:19.128451,3153,5
384,21,1137,218,2025-01-18 12:45:09.128459,108,2025-01-18 12:46:57.128459,125,3
385,46,1308,339,2025-03-03 18:50:54.128467,218,2025-03-03 18:54:32.128467,242,5
386,10,1814,265,2025-03-11 09:08:31.128479,149,2025-03-11 09:11:00.128479,1211,4
387,22,2251,235,2025-10-11 13:53:43.128488,295,2025-10-11 13:58:38.128488,3155,1
388,30,35,59,2025-02-17 16:10:57.128496,39,2025-02-17 16:11:36.128496,755,3
389,30,2101,65,2025-04-10 10:30:42.128504,99,2025-04-10 10:32:21.128504,2992,4
390,16,1380,246,2025-02-21 12:15:13.128512,273,2025-02-21 12:19:46.128512,2456,3
391,11,150,149,2025-08-29 21:42:44.128520,140,2025-08-29 21:45:04.128520,3288,5
392,22,437,382,2025-10-10 10:27:45.128528,244,2025-10-10 10:31:49.128528,3404,3
393,29,450,177,2025-11-10 11:59:59.128536,43,2025-11-10 12:00:42.128536,735,1
394,25,267,384,2025-06-10 15:49:17.128543,284,2025-06-10 15:54:01.128543,2846,3
395,14,1633,33,2025-08-04 20:16:42.128551,285,2025-08-04 20:21:27.128551,2165,4
396,14,2134,145,2025-03-26 19:07:42.128559,44,2025-03-26 19:08:26.128559,1233,4
397,2,309,376,2025-09-16 17:40:46.128567,201,2025-09-16 17:44:07.128567,3082,4
398,13,265,269,2025-03-18 10:50:44.128577,159,2025-03-18 10:53:23.128577,306,1
399,3,492,241,2025-06-07 12:59:36.128584,92,2025-06-07 13:01:08.128584,1241,1
400,30,1607,299,2025-01-21 10:41:21.128593,285,2025-01-21 10:46:06.128593,1925,1
401,18,1041,113,2025-05-15 20:47:47.128600,31,2025-05-15 20:48:18.128600,2713,2
402,36,1213,329,2025-05-13 19:41:50.128609,111,2025-05-13 19:43:41.128609,3277,4
403,21,522,321,2025-02-10 15:51:14.128617,121,2025-02-10 15:53:15.128617,103,4
404,19,1190,40,2025-08-02 13:07:18.128625,246,2025-08-02 13:11:24.128625,169,1
405,16,1915,162,2025-10-11 10:05:21.128633,36,2025-10-11 10:05:57.128633,500,2
406,28,1575,36,2025-01-25 12:47:07.128641,90,2025-01-25 12:48:37.128641,2193,2
407,4,2035,365,2025-02-04 14:08:54.128649,138,2025-02-04 14:11:12.128649,2025,1
408,15,1369,206,2025-06-17 15:36:47.128657,159,2025-06-17 15:39:26.128657,468,2
409,1,2142,374,2025-11-24 13:03:37.128665,74,2025-11-24 13:04:51.128665,2336,1
410,48,1899,235,2025-02-23 12:54:24.128674,280,2025-02-23 12:59:04.128674,3475,4
411,47,34,107,2025-04-22 14:49:23.128682,230,2025-04-22 14:53:13.128682,2655,3
412,16,2464,85,2024-12-12 21:08:33.128690,152,2024-12-12 21:11:05.128690,2723,4
413,20,1514,92,2024-12-20 18:37:14.128698,36,2024-12-20 18:37:50.128698,795,4
414,33,233,224,2025-10-01 15:00:34.128706,58,2025-10-01 15:01:32.128706,1459,5
415,17,1623,40,2025-04-03 14:09:52.128714,181,2025-04-03 14:12:53.128714,524,4
416,5,2042,396,2025-06-26 12:31:43.128722,286,2025-06-26 12:36:29.128722,1888,5
417,5,2155,93,2025-04-05 11:38:18.128730,126,2025-04-05 11:40:24.128730,3351,2
418,39,1217,385,2025-09-11 20:42:54.128738,255,2025-09-11 20:47:09.128738,2150,1
419,13,522,272,2024-11-30 09:38:20.128757,108,2024-11-30 09:40:08.128757,2354,2
420,44,637,353,2025-06-19 17:44:07.128764,104,2025-06-19 17:45:51.128764,1474,2
421,36,341,306,2025-07-07 20:36:30.128772,67,2025-07-07 20:37:37.128772,190,3
422,30,59,234,2025-01-05 12:31:18.128780,177,2025-01-05 12:34:15.128780,663,1
423,4,2016,43,2024-11-29 15:03:51.128788,272,2024-11-29 15:08:23.128788,2398,3
424,23,586,343,2025-06-07 11:52:45.128795,84,2025-06-07 11:54:09.128795,3466,3
425,21,1538,133,2025-08-09 20:59:51.128803,46,2025-08-09 21:00:37.128803,2404,3
426,21,243,65,2025-08-01 20:47:03.128810,129,2025-08-01 20:49:12.128810,3141,4
427,6,228,351,2025-08-25 16:46:25.128818,127,2025-08-25 16:48:32.128818,3420,2
428,24,518,82,2025-06-24 19:58:54.128826,168,2025-06-24 20:01:42.128826,1542,1
429,47,1169,149,2025-09-04 09:35:25.128834,107,2025-09-04 09:37:12.128834,3049,4
430,31,127,71,2025-06-05 15:43:30.128841,295,2025-06-05 15:48:25.128841,1213,3
431,19,335,321,2025-05-30 21:25:25.128849,73,2025-05-30 21:26:38.128849,2887,3
432,38,758,279,2025-10-19 17:46:18.128856,232,2025-10-19 17:50:10.128856,465,3
433,12,1432,91,2025-07-03 20:59:12.128864,276,2025-07-03 21:03:48.128864,2618,3
434,14,2169,386,2024-12-01 17:25:06.128872,205,2024-12-01 17:28:31.128872,843,5
435,50,1768,255,2025-09-18 14:48:50.128879,66,2025-09-18 14:49:56.128879,3167,5
436,12,1309,162,2025-01-31 21:03:54.128887,93,2025-01-31 21:05:27.128887,1867,3
437,15,2290,313,2024-11-26 13:29:41.128895,74,2024-11-26 13:30:55.128895,1520,5
438,19,2126,272,2025-09-02 18:08:28.128902,87,2025-09-02 18:09:55.128902,3200,1
439,28,1594,360,2024-12-03 16:18:57.128910,94,2024-12-03 16:20:31.128910,3038,3
440,40,2498,340,2025-09-11 12:13:51.128918,269,2025-09-11 12:18:20.128918,569,5
441,41,1494,176,2025-08-16 20:41:00.128925,141,2025-08-16 20:43:21.128925,431,5
442,5,2031,281,2025-05-23 20:54:36.128933,288,2025-05-23 20:59:24.128933,3339,2
443,5,265,196,2025-10-03 19:50:54.128940,119,2025-10-03 19:52:53.128940,1756,2
444,6,682,160,2025-09-10 15:27:43.128948,271,2025-09-10 15:32:14.128948,1967,1
445,23,2343,301,2025-08-30 09:06:22.128956,295,2025-08-30 09:11:17.128956,3381,3
446,3,247,92,2025-03-27 11:03:07.128964,295,2025-03-27 11:08:02.128964,3024,2
447,37,424,168,2025-03-06 19:21:37.128972,94,2025-03-06 19:23:11.128972,570,3
448,33,1083,141,2025-04-16 11:40:46.128979,273,2025-04-16 11:45:19.128979,1840,2
449,43,1836,261,2025-05-02 12:02:07.128987,107,2025-05-02 12:03:54.128987,2064,3
450,21,833,145,2025-07-24 15:31:19.128994,132,2025-07-24 15:33:31.128994,700,5
451,20,1482,239,2024-12-07 18:11:41.129002,103,2024-12-07 18:13:24.129002,892,5
452,1,11,71,2025-05-16 21:44:50.129010,58,2025-05-16 21:45:48.129010,521,1
453,39,2395,394,2024-12-16 19:05:49.129018,207,2024-12-16 19:09:16.129018,2573,4
454,47,2007,187,2025-04-01 19:24:17.129025,278,2025-04-01 19:28:55.129025,2163,5
455,17,1029,35,2025-01-05 19:28:23.129033,283,2025-01-05 19:33:06.129033,1210,2
456,29,1741,184,2025-11-19 10:07:05.129040,289,2025-11-19 10:11:54.129040,2353,3
457,8,2293,144,2025-09-23 16:41:42.129048,126,2025-09-23 16:43:48.129048,2527,3
458,26,2297,308,2025-03-09 12:01:37.129057,267,2025-03-09 12:06:04.129057,2145,1
459,28,945,155,2025-02-04 18:30:17.129065,181,2025-02-04 18:33:18.129065,715,5
460,34,435,399,2024-12-04 20:06:50.129073,198,2024-12-04 20:10:08.129073,304,4
461,26,2153,190,2025-01-25 11:24:30.129080,51,2025-01-25 11:25:21.129080,2724,4
462,13,2290,262,2024-12-29 20:27:19.129088,39,2024-12-29 20:27:58.129088,1735,4
463,44,1760,103,2025-02-05 11:06:20.129096,73,2025-02-05 11:07:33.129096,3501,4
464,37,1068,280,2025-10-23 20:58:55.129104,217,2025-10-23 21:02:32.129104,2878,5
465,13,2229,243,2025-02-22 11:25:52.129111,183,2025-02-22 11:28:55.129111,328,5
466,38,2476,87,2024-12-01 09:25:35.129119,169,2024-12-01 09:28:24.129119,136,4
467,25,268,133,2025-02-23 21:51:33.129127,49,2025-02-23 21:52:22.129127,1265,3
468,47,2199,199,2025-03-19 10:33:53.129134,243,2025-03-19 10:37:56.129134,971,3
469,23,2143,86,2025-01-29 17:45:52.129142,92,2025-01-29 17:47:24.129142,1441,3
470,22,382,93,2024-12-26 10:48:48.129168,174,2024-12-26 10:51:42.129168,2348,2
471,21,1822,181,2025-08-10 19:57:07.129176,244,2025-08-10 20:01:11.129176,584,5
472,30,515,159,2025-08-24 18:44:11.129184,116,2025-08-24 18:46:07.129184,3387,3
473,11,1744,35,2025-11-22 17:28:51.129192,271,2025-11-22 17:33:22.129192,836,5
474,4,930,98,2025-06-17 10:02:08.129200,252,2025-06-17 10:06:20.129200,136,4
475,33,1638,147,2025-02-03 12:41:10.129207,172,2025-02-03 12:44:02.129207,3400,5
476,47,1449,34,2025-10-11 17:16:54.129216,165,2025-10-11 17:19:39.129216,43,4
477,12,199,211,2025-11-07 10:07:32.129224,146,2025-11-07 10:09:58.129224,2675,1
478,9,2056,385,2025-06-25 14:34:10.129231,100,2025-06-25 14:35:50.129231,815,5
479,32,1927,169,2025-04-22 19:00:15.129239,52,2025-04-22 19:01:07.129239,1052,2
480,11,1781,122,2025-06-24 09:33:57.129247,110,2025-06-24 09:35:47.129247,3403,5
481,37,805,309,2025-06-27 19:34:28.129255,118,2025-06-27 19:36:26.129255,1388,5
482,24,1975,208,2025-09-14 18:31:44.129263,222,2025-09-14 18:35:26.129263,1074,3
483,7,327,126,2025-06-17 17:58:22.129271,56,2025-06-17 17:59:18.129271,1793,1
484,8,1714,192,2025-01-18 17:32:13.129279,247,2025-01-18 17:36:20.129279,1385,3
485,33,1618,62,2024-12-07 10:42:52.129287,102,2024-12-07 10:44:34.129287,2552,4
486,25,1648,55,2025-11-02 12:02:12.129295,210,2025-11-02 12:05:42.129295,218,1
487,1,1570,348,2025-09-13 13:54:53.129303,39,2025-09-13 13:55:32.129303,1256,1
488,3,2303,374,2025-08-06 11:38:35.129310,80,2025-08-06 11:39:55.129310,2940,1
489,40,1051,11,2025-08-06 18:22:17.129318,189,2025-08-06 18:25:26.129318,2142,5
490,28,930,240,2025-09-20 20:39:27.129326,222,2025-09-20 20:43:09.129326,2486,3
491,43,530,308,2025-10-17 17:16:16.129334,75,2025-10-17 17:17:31.129334,2576,4
492,33,1257,224,2025-05-13 19:57:10.129342,229,2025-05-13 20:00:59.129342,1782,5
493,46,1420,26,2025-05-04 16:05:16.129350,132,2025-05-04 16:07:28.129350,2542,2
494,1,2006,330,2024-12-13 15:44:09.129358,167,2024-12-13 15:46:56.129358,2660,2
495,38,1331,343,2025-02-23 12:04:40.129366,265,2025-02-23 12:09:05.129366,1853,2
496,27,424,48,2025-07-10 19:44:41.129374,219,2025-07-10 19:48:20.129374,2509,3
497,38,150,301,2025-08-18 20:23:36.129382,146,2025-08-18 20:26:02.129382,2184,5
498,35,1514,289,2024-12-23 19:52:32.129390,100,2024-12-23 19:54:12.129390,3574,1
499,10,1071,78,2025-01-19 11:26:52.129398,240,2025-01-19 11:30:52.129398,2031,5
500,12,2360,9,2025-09-07 14:50:27.129406,260,2025-09-07 14:54:47.129406,64,5
501,10,139,334,2025-05-14 09:38:15.129414,226,2025-05-14 09:42:01.129414,1655,1
502,34,1871,228,2025-10-16 13:07:34.129422,238,2025-10-16 13:11:32.129422,3305,2
503,24,2062,247,2025-09-29 19:35:26.129429,71,2025-09-29 19:36:37.129429,527,1
504,28,1996,105,2025-10-22 14:40:05.129450,125,2025-10-22 14:42:10.129450,3076,2
505,22,1772,2,2025-05-23 14:49:17.129458,276,2025-05-23 14:53:53.129458,875,5
506,45,1914,376,2025-09-11 21:14:17.129477,299,2025-09-11 21:19:16.129477,1317,2
507,16,1543,372,2025-11-19 10:24:14.129485,189,2025-11-19 10:27:23.129485,819,1
508,13,1575,270,2025-05-15 10:50:59.129492,180,2025-05-15 10:53:59.129492,3517,4
509,36,185,164,2025-09-22 11:33:46.129500,89,2025-09-22 11:35:15.129500,1099,2
510,36,1139,35,2025-06-21 18:52:51.129508,41,2025-06-21 18:53:32.129508,2474,3
511,43,2158,64,2025-03-19 10:33:22.129515,115,2025-03-19 10:35:17.129515,318,5
512,23,1601,106,2024-12-01 18:55:18.129523,146,2024-12-01 18:57:44.129523,786,1
513,14,743,244,2025-02-15 13:38:06.129530,87,2025-02-15 13:39:33.129530,3358,1
514,32,2329,353,2025-10-31 11:20:48.129538,221,2025-10-31 11:24:29.129538,2681,4
515,3,86,9,2025-05-09 11:22:51.129546,49,2025-05-09 11:23:40.129546,96,2
516,27,138,205,2024-12-12 21:34:35.129553,160,2024-12-12 21:37:15.129553,1934,5
517,19,77,43,2025-01-24 15:30:37.129561,228,2025-01-24 15:34:25.129561,3181,5
518,22,1992,266,2025-09-20 13:00:43.129569,52,2025-09-20 13:01:35.129569,1487,2
519,1,1161,185,2025-03-07 20:09:42.129576,62,2025-03-07 20:10:44.129576,155,5
520,5,776,33,2025-09-21 11:24:36.129584,75,2025-09-21 11:25:51.129584,445,3
521,49,1017,393,2025-07-11 09:58:46.129592,64,2025-07-11 09:59:50.129592,2569,2
522,33,97,54,2025-01-01 14:45:49.129599,51,2025-01-01 14:46:40.129599,1063,3
523,19,995,232,2025-07-20 19:38:26.129607,63,2025-07-20 19:39:29.129607,2462,3
524,36,1555,269,2024-11-28 16:11:28.129615,65,2024-11-28 16:12:33.129615,3556,1
525,6,1033,152,2025-05-27 21:29:32.129622,130,2025-05-27 21:31:42.129622,2340,5
526,15,83,62,2025-07-01 13:27:33.129630,183,2025-07-01 13:30:36.129630,3467,5
527,36,2095,168,2025-07-30 13:40:54.129638,70,2025-07-30 13:42:04.129638,987,4
528,33,1536,384,2025-10-11 13:26:49.129646,39,2025-10-11 13:27:28.129646,1745,5
529,24,430,315,2025-06-17 10:40:05.129655,143,2025-06-17 10:42:28.129655,1679,2
530,27,1114,312,2025-10-16 20:15:05.129662,71,2025-10-16 20:16:16.129662,2145,3
531,49,513,64,2025-09-01 18:03:05.129670,168,2025-09-01 18:05:53.129670,161,2
532,11,1923,60,2025-07-01 17:59:31.129677,101,2025-07-01 18:01:12.129677,1398,5
533,49,1698,279,2025-11-19 15:43:32.129685,100,2025-11-19 15:45:12.129685,2594,2
534,23,1689,155,2025-09-16 16:31:32.129693,139,2025-09-16 16:33:51.129693,340,5
535,33,1915,108,2024-12-09 19:56:34.129701,136,2024-12-09 19:58:50.129701,470,4
536,41,658,317,2024-12-02 10:25:00.129709,282,2024-12-02 10:29:42.129709,3084,4
537,46,647,300,2025-01-13 12:58:53.129716,101,2025-01-13 13:00:34.129716,896,5
538,47,798,57,2025-11-21 20:27:44.129724,254,2025-11-21 20:31:58.129724,1128,2
539,29,77,43,2025-02-24 20:22:15.129732,163,2025-02-24 20:24:58.129732,1129,3
540,31,2129,318,2024-12-21 17:43:38.129740,75,2024-12-21 17:44:53.129740,276,5
541,1,1805,349,2025-11-03 18:28:10.129748,109,2025-11-03 18:29:59.129748,580,4
542,34,742,112,2024-12-14 21:33:57.129755,141,2024-12-14 21:36:18.129755,109,1
543,18,1226,375,2025-08-01 11:04:23.129763,299,2025-08-01 11:09:22.129763,390,5
544,18,1471,330,2025-09-17 17:22:03.129770,63,2025-09-17 17:23:06.129770,3016,1
545,6,107,395,2025-04-22 16:24:10.129778,87,2025-04-22 16:25:37.129778,2034,1
546,40,965,223,2025-05-17 10:21:58.129786,246,2025-05-17 10:26:04.129786,551,3
547,1,1316,195,2024-12-12 12:53:34.129793,224,2024-12-12 12:57:18.129793,920,4
548,47,1827,181,2025-09-25 13:19:30.129801,134,2025-09-25 13:21:44.129801,367,5
549,42,686,171,2025-06-27 13:13:00.129809,298,2025-06-27 13:17:58.129809,58,1
550,30,941,360,2025-01-05 18:25:13.129817,155,2025-01-05 18:27:48.129817,3357,4
551,4,312,257,2025-06-21 19:32:52.129825,263,2025-06-21 19:37:15.129825,796,4
552,32,633,49,2025-11-06 16:57:39.129833,114,2025-11-06 16:59:33.129833,2231,4
553,10,668,48,2025-03-20 09:22:00.129840,230,2025-03-20 09:25:50.129840,2619,4
554,43,599,227,2025-01-13 16:21:19.129848,133,2025-01-13 16:23:32.129848,650,4
555,5,1450,207,2025-05-27 10:00:22.129855,252,2025-05-27 10:04:34.129855,1630,4
556,9,415,226,2025-08-21 15:22:00.129863,74,2025-08-21 15:23:14.129863,963,2
557,5,1543,181,2025-10-04 15:31:12.129871,188,2025-10-04 15:34:20.129871,524,2
558,11,772,11,2025-10-12 17:32:57.129878,198,2025-10-12 17:36:15.129878,48,4
559,35,384,393,2025-09-07 15:07:58.129886,75,2025-09-07 15:09:13.129886,2105,2
560,27,1796,317,2025-03-20 09:09:49.129893,287,2025-03-20 09:14:36.129893,2574,5
561,4,487,121,2024-12-23 13:14:30.129901,153,2024-12-23 13:17:03.129901,3454,3
562,10,1780,88,2025-05-06 14:19:23.129909,169,2025-05-06 14:22:12.129909,1814,2
563,39,2312,101,2025-04-19 11:34:51.129916,72,2025-04-19 11:36:03.129916,1836,2
564,33,30,99,2025-07-10 10:28:42.129924,80,2025-07-10 10:30:02.129924,1114,1
565,38,130,22,2025-04-14 11:08:22.129931,258,2025-04-14 11:12:40.129931,67,3
566,8,1094,104,2025-04-16 09:22:56.129939,254,2025-04-16 09:27:10.129939,3456,4
567,49,119,71,2024-11-26 12:07:12.129947,232,2024-11-26 12:11:04.129947,2365,4
